"id","series_id","period","value","footnote"
43058,314,"2007-03-01",2176156,""
43059,314,"2007-04-01",2156839,""
43060,314,"2007-05-01",2158625,""
43061,314,"2007-06-01",2184718,""
43062,314,"2007-07-01",2182352,""
43063,314,"2007-08-01",2170686,""
43064,314,"2007-09-01",2174850,""
43065,314,"2007-10-01",2181178,""
43066,314,"2007-11-01",2192588,""
43067,314,"2007-12-01",2189983,""
43226,272,"2006-01-01",7.9,""
43227,272,"2006-02-01",7.9,""
43228,272,"2006-03-01",7.5,""
43229,272,"2006-04-01",7,""
43230,272,"2006-05-01",6.6,""
43231,272,"2006-06-01",6.5,""
43232,272,"2006-07-01",5.8,""
43233,272,"2006-08-01",5.5,""
43234,272,"2006-09-01",5.7,""
43235,272,"2006-10-01",6,""
43236,272,"2006-11-01",6.4,""
43237,272,"2006-12-01",6.6,""
43238,272,"2007-01-01",7.3,""
43239,272,"2007-02-01",7.3,""
43240,272,"2007-03-01",7.1,""
43241,272,"2007-04-01",6.5,""
43242,272,"2007-05-01",6.2,""
43243,272,"2007-06-01",6.4,""
43244,272,"2007-07-01",5.6,""
43245,272,"2007-08-01",5.4,""
43246,272,"2007-09-01",5.6,""
43247,272,"2007-10-01",5.8,""
43248,272,"2007-11-01",6.3,""
43249,272,"2007-12-01",6.5,""
43408,271,"2006-01-01",27154,""
43409,271,"2006-02-01",27369,""
43410,271,"2006-03-01",25979,""
43411,271,"2006-04-01",24136,""
43412,271,"2006-05-01",23194,""
43413,271,"2006-06-01",23356,""
43414,271,"2006-07-01",20982,""
43415,271,"2006-08-01",19730,""
43416,271,"2006-09-01",20077,""
43417,271,"2006-10-01",20839,""
43418,271,"2006-11-01",22148,""
43419,271,"2006-12-01",22828,""
43420,271,"2007-01-01",25129,""
43421,271,"2007-02-01",25234,""
43422,271,"2007-03-01",24449,""
43423,271,"2007-04-01",22544,""
43424,271,"2007-05-01",21858,""
43425,271,"2007-06-01",22759,""
43426,271,"2007-07-01",20409,""
43427,271,"2007-08-01",19082,""
43428,271,"2007-09-01",19825,""
43429,271,"2007-10-01",20396,""
43430,271,"2007-11-01",21976,""
43431,271,"2007-12-01",22816,""
43590,270,"2006-01-01",316098,""
43591,270,"2006-02-01",317107,""
43592,270,"2006-03-01",319103,""
43593,270,"2006-04-01",320513,""
43594,270,"2006-05-01",327532,""
43595,270,"2006-06-01",334881,""
43596,270,"2006-07-01",339922,""
43597,270,"2006-08-01",336477,""
43598,270,"2006-09-01",330615,""
43599,270,"2006-10-01",327086,""
43600,270,"2006-11-01",325226,""
43601,270,"2006-12-01",323949,""
43602,270,"2007-01-01",320450,""
43603,270,"2007-02-01",320855,""
43604,270,"2007-03-01",321884,""
43605,270,"2007-04-01",322546,""
43606,270,"2007-05-01",329103,""
43607,270,"2007-06-01",335095,""
43608,270,"2007-07-01",340854,""
43609,270,"2007-08-01",337559,""
43610,270,"2007-09-01",332078,""
43611,270,"2007-10-01",329290,""
43612,270,"2007-11-01",327362,""
43613,270,"2007-12-01",325873,""
43772,269,"2006-01-01",343252,""
43773,269,"2006-02-01",344476,""
43774,269,"2006-03-01",345082,""
43775,269,"2006-04-01",344649,""
43776,269,"2006-05-01",350726,""
43777,269,"2006-06-01",358237,""
43778,269,"2006-07-01",360904,""
43779,269,"2006-08-01",356207,""
43780,269,"2006-09-01",350692,""
43781,269,"2006-10-01",347925,""
43782,269,"2006-11-01",347374,""
43783,269,"2006-12-01",346777,""
43784,269,"2007-01-01",345579,""
43785,269,"2007-02-01",346089,""
43786,269,"2007-03-01",346333,""
43787,269,"2007-04-01",345090,""
43788,269,"2007-05-01",350961,""
43789,269,"2007-06-01",357854,""
43790,269,"2007-07-01",361263,""
43791,269,"2007-08-01",356641,""
43792,269,"2007-09-01",351903,""
43793,269,"2007-10-01",349686,""
43794,269,"2007-11-01",349338,""
43795,269,"2007-12-01",348689,""
43954,97,"2006-01-01",4.5,""
43955,97,"2006-02-01",4.4,""
43956,97,"2006-03-01",4.2,""
43957,97,"2006-04-01",4.1,""
43958,97,"2006-05-01",4,""
43959,97,"2006-06-01",4.5,""
43960,97,"2006-07-01",4.6,""
43961,97,"2006-08-01",4.6,""
43962,97,"2006-09-01",4.3,""
43963,97,"2006-10-01",3.9,""
43964,97,"2006-11-01",3.8,""
43965,97,"2006-12-01",3.6,""
43966,97,"2007-01-01",4.1,""
43967,97,"2007-02-01",3.7,""
43968,97,"2007-03-01",3.6,""
43969,97,"2007-04-01",3.5,""
43970,97,"2007-05-01",3.4,""
43971,97,"2007-06-01",3.8,""
43972,97,"2007-07-01",4,""
43973,97,"2007-08-01",4.1,""
43974,97,"2007-09-01",4,""
43975,97,"2007-10-01",3.9,""
43976,97,"2007-11-01",4,""
43977,97,"2007-12-01",4.2,""
44136,99,"2006-01-01",131872,""
44137,99,"2006-02-01",128577,""
44138,99,"2006-03-01",124208,""
44139,99,"2006-04-01",122207,""
44140,99,"2006-05-01",119619,""
44141,99,"2006-06-01",134598,""
44142,99,"2006-07-01",138910,""
44143,99,"2006-08-01",137621,""
44144,99,"2006-09-01",129631,""
44145,99,"2006-10-01",119324,""
44146,99,"2006-11-01",116017,""
44147,99,"2006-12-01",110093,""
44148,99,"2007-01-01",122898,""
44149,99,"2007-02-01",111686,""
44150,99,"2007-03-01",108628,""
44151,99,"2007-04-01",104770,""
44152,99,"2007-05-01",101041,""
44153,99,"2007-06-01",116406,""
44154,99,"2007-07-01",121726,""
44155,99,"2007-08-01",123561,""
44156,99,"2007-09-01",120639,""
44157,99,"2007-10-01",120280,""
44158,99,"2007-11-01",122313,""
44159,99,"2007-12-01",128842,""
44318,98,"2006-01-01",2796570,""
44319,98,"2006-02-01",2815585,""
44320,98,"2006-03-01",2826930,""
44321,98,"2006-04-01",2835831,""
44322,98,"2006-05-01",2842521,""
44323,98,"2006-06-01",2857877,""
44324,98,"2006-07-01",2859746,""
44325,98,"2006-08-01",2872643,""
44326,98,"2006-09-01",2889398,""
44327,98,"2006-10-01",2919301,""
44328,98,"2006-11-01",2924084,""
44329,98,"2006-12-01",2932134,""
44330,98,"2007-01-01",2900697,""
44331,98,"2007-02-01",2907332,""
44332,98,"2007-03-01",2914052,""
44333,98,"2007-04-01",2903843,""
44334,98,"2007-05-01",2905154,""
44335,98,"2007-06-01",2918505,""
44336,98,"2007-07-01",2916634,""
44337,98,"2007-08-01",2905900,""
44338,98,"2007-09-01",2929813,""
44339,98,"2007-10-01",2931187,""
44340,98,"2007-11-01",2943481,""
44341,98,"2007-12-01",2928811,""
44500,100,"2006-01-01",2928442,""
44501,100,"2006-02-01",2944162,""
44502,100,"2006-03-01",2951138,""
44503,100,"2006-04-01",2958038,""
44504,100,"2006-05-01",2962140,""
44505,100,"2006-06-01",2992475,""
44506,100,"2006-07-01",2998656,""
44507,100,"2006-08-01",3010264,""
44508,100,"2006-09-01",3019029,""
44509,100,"2006-10-01",3038625,""
44510,100,"2006-11-01",3040101,""
44511,100,"2006-12-01",3042227,""
44512,100,"2007-01-01",3023595,""
44513,100,"2007-02-01",3019018,""
44514,100,"2007-03-01",3022680,""
44515,100,"2007-04-01",3008613,""
44516,100,"2007-05-01",3006195,""
44517,100,"2007-06-01",3034911,""
44518,100,"2007-07-01",3038360,""
44519,100,"2007-08-01",3029461,""
44520,100,"2007-09-01",3050452,""
44521,100,"2007-10-01",3051467,""
44522,100,"2007-11-01",3065794,""
44523,100,"2007-12-01",3057653,""
44682,48,"2006-01-01",5.5,""
44683,48,"2006-02-01",5.5,""
44684,48,"2006-03-01",5.1,""
44685,48,"2006-04-01",5,""
44686,48,"2006-05-01",5.2,""
44687,48,"2006-06-01",5.4,""
44688,48,"2006-07-01",5.7,""
44689,48,"2006-08-01",5.2,""
44690,48,"2006-09-01",4.9,""
44691,48,"2006-10-01",4.5,""
44692,48,"2006-11-01",4.9,""
44693,48,"2006-12-01",5,""
44694,48,"2007-01-01",5.9,""
44695,48,"2007-02-01",5.8,""
44696,48,"2007-03-01",5.2,""
44697,48,"2007-04-01",5,""
44698,48,"2007-05-01",5.3,""
44699,48,"2007-06-01",5.6,""
44700,48,"2007-07-01",5.9,""
44701,48,"2007-08-01",5.2,""
44702,48,"2007-09-01",5.1,""
44703,48,"2007-10-01",4.7,""
44704,48,"2007-11-01",4.8,""
44705,48,"2007-12-01",5.2,""
44864,46,"2006-01-01",73492,""
44865,46,"2006-02-01",75080,""
44866,46,"2006-03-01",70085,""
44867,46,"2006-04-01",67730,""
44868,46,"2006-05-01",71397,""
44869,46,"2006-06-01",75550,""
44870,46,"2006-07-01",78201,""
44871,46,"2006-08-01",70468,""
44872,46,"2006-09-01",67285,""
44873,46,"2006-10-01",61972,""
44874,46,"2006-11-01",66607,""
44875,46,"2006-12-01",68176,""
44876,46,"2007-01-01",79419,""
44877,46,"2007-02-01",78735,""
44878,46,"2007-03-01",71726,""
44879,46,"2007-04-01",68929,""
44880,46,"2007-05-01",72401,""
44881,46,"2007-06-01",77580,""
44882,46,"2007-07-01",81584,""
44883,46,"2007-08-01",71817,""
44884,46,"2007-09-01",70503,""
44885,46,"2007-10-01",64618,""
44886,46,"2007-11-01",65016,""
44887,46,"2007-12-01",70213,""
45046,47,"2006-01-01",1267613,""
45047,47,"2006-02-01",1281378,""
45048,47,"2006-03-01",1292174,""
45049,47,"2006-04-01",1299348,""
45050,47,"2006-05-01",1299423,""
45051,47,"2006-06-01",1312153,""
45052,47,"2006-07-01",1304009,""
45053,47,"2006-08-01",1296912,""
45054,47,"2006-09-01",1294683,""
45055,47,"2006-10-01",1301885,""
45056,47,"2006-11-01",1296893,""
45057,47,"2006-12-01",1292406,""
45058,47,"2007-01-01",1266871,""
45059,47,"2007-02-01",1281256,""
45060,47,"2007-03-01",1296580,""
45061,47,"2007-04-01",1297864,""
45062,47,"2007-05-01",1300045,""
45063,47,"2007-06-01",1313381,""
45064,47,"2007-07-01",1306571,""
45065,47,"2007-08-01",1298929,""
45066,47,"2007-09-01",1299877,""
45067,47,"2007-10-01",1302249,""
45068,47,"2007-11-01",1302269,""
45069,47,"2007-12-01",1292977,""
45228,45,"2006-01-01",1341105,""
45229,45,"2006-02-01",1356458,""
45230,45,"2006-03-01",1362259,""
45231,45,"2006-04-01",1367078,""
45232,45,"2006-05-01",1370820,""
45233,45,"2006-06-01",1387703,""
45234,45,"2006-07-01",1382210,""
45235,45,"2006-08-01",1367380,""
45236,45,"2006-09-01",1361968,""
45237,45,"2006-10-01",1363857,""
45238,45,"2006-11-01",1363500,""
45239,45,"2006-12-01",1360582,""
45240,45,"2007-01-01",1346290,""
45241,45,"2007-02-01",1359991,""
45242,45,"2007-03-01",1368306,""
45243,45,"2007-04-01",1366793,""
45244,45,"2007-05-01",1372446,""
45245,45,"2007-06-01",1390961,""
45246,45,"2007-07-01",1388155,""
45247,45,"2007-08-01",1370746,""
45248,45,"2007-09-01",1370380,""
45249,45,"2007-10-01",1366867,""
45250,45,"2007-11-01",1367285,""
45251,45,"2007-12-01",1363190,""
45410,177,"2006-01-01",5.3,""
45411,177,"2006-02-01",5.3,""
45412,177,"2006-03-01",5.2,""
45413,177,"2006-04-01",4.9,""
45414,177,"2006-05-01",4.5,""
45415,177,"2006-06-01",4.9,""
45416,177,"2006-07-01",5.2,""
45417,177,"2006-08-01",4.9,""
45418,177,"2006-09-01",4.6,""
45419,177,"2006-10-01",4.5,""
45420,177,"2006-11-01",4.8,""
45421,177,"2006-12-01",4.7,""
45422,177,"2007-01-01",5.5,""
45423,177,"2007-02-01",5.4,""
45424,177,"2007-03-01",5.2,""
45425,177,"2007-04-01",5,""
45426,177,"2007-05-01",4.8,""
45427,177,"2007-06-01",5.3,""
45428,177,"2007-07-01",5.7,""
45429,177,"2007-08-01",5.4,""
45430,177,"2007-09-01",5.3,""
45431,177,"2007-10-01",5.4,""
45432,177,"2007-11-01",5.6,""
45433,177,"2007-12-01",5.9,""
45592,180,"2006-01-01",931417,""
45593,180,"2006-02-01",936533,""
45594,180,"2006-03-01",908219,""
45595,180,"2006-04-01",851019,""
45596,180,"2006-05-01",798279,""
45597,180,"2006-06-01",859354,""
45598,180,"2006-07-01",929434,""
45599,180,"2006-08-01",871011,""
45600,180,"2006-09-01",814937,""
45601,180,"2006-10-01",790341,""
45602,180,"2006-11-01",850156,""
45603,180,"2006-12-01",835543,""
45604,180,"2007-01-01",976429,""
45605,180,"2007-02-01",956853,""
45606,180,"2007-03-01",932960,""
45607,180,"2007-04-01",895083,""
45608,180,"2007-05-01",846097,""
45609,180,"2007-06-01",940705,""
45610,180,"2007-07-01",1023914,""
45611,180,"2007-08-01",971032,""
45612,180,"2007-09-01",958487,""
45613,180,"2007-10-01",968525,""
45614,180,"2007-11-01",1011518,""
45615,180,"2007-12-01",1056279,""
45774,179,"2006-01-01",16555574,""
45775,179,"2006-02-01",16616413,""
45776,179,"2006-03-01",16643163,""
45777,179,"2006-04-01",16686169,""
45778,179,"2006-05-01",16748686,""
45779,179,"2006-06-01",16787870,""
45780,179,"2006-07-01",16812330,""
45781,179,"2006-08-01",16864833,""
45782,179,"2006-09-01",16876453,""
45783,179,"2006-10-01",16962339,""
45784,179,"2006-11-01",16945533,""
45785,179,"2006-12-01",16973698,""
45786,179,"2007-01-01",16797415,""
45787,179,"2007-02-01",16839213,""
45788,179,"2007-03-01",16884325,""
45789,179,"2007-04-01",16863748,""
45790,179,"2007-05-01",16922244,""
45791,179,"2007-06-01",16958054,""
45792,179,"2007-07-01",16981299,""
45793,179,"2007-08-01",16958142,""
45794,179,"2007-09-01",17003870,""
45795,179,"2007-10-01",16993192,""
45796,179,"2007-11-01",17020073,""
45797,179,"2007-12-01",16957504,""
45956,178,"2006-01-01",17486991,""
45957,178,"2006-02-01",17552946,""
45958,178,"2006-03-01",17551382,""
45959,178,"2006-04-01",17537188,""
45960,178,"2006-05-01",17546965,""
45961,178,"2006-06-01",17647224,""
45962,178,"2006-07-01",17741764,""
45963,178,"2006-08-01",17735844,""
45964,178,"2006-09-01",17691390,""
45965,178,"2006-10-01",17752680,""
45966,178,"2006-11-01",17795689,""
45967,178,"2006-12-01",17809241,""
45968,178,"2007-01-01",17773844,""
45969,178,"2007-02-01",17796066,""
45970,178,"2007-03-01",17817285,""
45971,178,"2007-04-01",17758831,""
45972,178,"2007-05-01",17768341,""
45973,178,"2007-06-01",17898759,""
45974,178,"2007-07-01",18005213,""
45975,178,"2007-08-01",17929174,""
45976,178,"2007-09-01",17962357,""
45977,178,"2007-10-01",17961717,""
45978,178,"2007-11-01",18031591,""
45979,178,"2007-12-01",18013783,""
46138,348,"2006-01-01",5.1,""
46139,348,"2006-02-01",4.9,""
46140,348,"2006-03-01",4.8,""
46141,348,"2006-04-01",4.4,""
46142,348,"2006-05-01",4.3,""
46143,348,"2006-06-01",4.6,""
46144,348,"2006-07-01",4.4,""
46145,348,"2006-08-01",4.2,""
46146,348,"2006-09-01",3.9,""
46147,348,"2006-10-01",3.6,""
46148,348,"2006-11-01",3.8,""
46149,348,"2006-12-01",3.7,""
46150,348,"2007-01-01",4.3,""
46151,348,"2007-02-01",4.1,""
46152,348,"2007-03-01",3.8,""
46153,348,"2007-04-01",3.4,""
46154,348,"2007-05-01",3.3,""
46155,348,"2007-06-01",3.8,""
46156,348,"2007-07-01",3.7,""
46157,348,"2007-08-01",3.6,""
46158,348,"2007-09-01",3.5,""
46159,348,"2007-10-01",3.5,""
46160,348,"2007-11-01",3.8,""
46161,348,"2007-12-01",4,""
46320,346,"2006-01-01",130636,""
46321,346,"2006-02-01",125893,""
46322,346,"2006-03-01",123882,""
46323,346,"2006-04-01",113139,""
46324,346,"2006-05-01",110885,""
46325,346,"2006-06-01",121906,""
46326,346,"2006-07-01",117878,""
46327,346,"2006-08-01",110204,""
46328,346,"2006-09-01",101960,""
46329,346,"2006-10-01",95699,""
46330,346,"2006-11-01",100959,""
46331,346,"2006-12-01",97124,""
46332,346,"2007-01-01",111984,""
46333,346,"2007-02-01",107077,""
46334,346,"2007-03-01",101056,""
46335,346,"2007-04-01",88949,""
46336,346,"2007-05-01",87361,""
46337,346,"2007-06-01",102732,""
46338,346,"2007-07-01",100942,""
46339,346,"2007-08-01",96489,""
46340,346,"2007-09-01",94629,""
46341,346,"2007-10-01",93972,""
46342,346,"2007-11-01",102022,""
46343,346,"2007-12-01",106291,""
46502,345,"2006-01-01",2445638,""
46503,345,"2006-02-01",2456876,""
46504,345,"2006-03-01",2464201,""
46505,345,"2006-04-01",2480354,""
46506,345,"2006-05-01",2488971,""
46507,345,"2006-06-01",2519950,""
46508,345,"2006-07-01",2532393,""
46509,345,"2006-08-01",2538784,""
46510,345,"2006-09-01",2540275,""
46511,345,"2006-10-01",2558536,""
46512,345,"2006-11-01",2543910,""
46513,345,"2006-12-01",2546864,""
46514,345,"2007-01-01",2516090,""
46515,345,"2007-02-01",2520827,""
46516,345,"2007-03-01",2528954,""
46517,345,"2007-04-01",2537886,""
46518,345,"2007-05-01",2546845,""
46519,345,"2007-06-01",2578276,""
46520,345,"2007-07-01",2592615,""
46521,345,"2007-08-01",2587367,""
46522,345,"2007-09-01",2598434,""
46523,345,"2007-10-01",2600049,""
46524,345,"2007-11-01",2593328,""
46525,345,"2007-12-01",2581945,""
46684,347,"2006-01-01",2576274,""
46685,347,"2006-02-01",2582769,""
46686,347,"2006-03-01",2588083,""
46687,347,"2006-04-01",2593493,""
46688,347,"2006-05-01",2599856,""
46689,347,"2006-06-01",2641856,""
46690,347,"2006-07-01",2650271,""
46691,347,"2006-08-01",2648988,""
46692,347,"2006-09-01",2642235,""
46693,347,"2006-10-01",2654235,""
46694,347,"2006-11-01",2644869,""
46695,347,"2006-12-01",2643988,""
46696,347,"2007-01-01",2628074,""
46697,347,"2007-02-01",2627904,""
46698,347,"2007-03-01",2630010,""
46699,347,"2007-04-01",2626835,""
46700,347,"2007-05-01",2634206,""
46701,347,"2007-06-01",2681008,""
46702,347,"2007-07-01",2693557,""
46703,347,"2007-08-01",2683856,""
46704,347,"2007-09-01",2693063,""
46705,347,"2007-10-01",2694021,""
46706,347,"2007-11-01",2695350,""
46707,347,"2007-12-01",2688236,""
46866,165,"2006-01-01",5,""
46867,165,"2006-02-01",4.8,""
46868,165,"2006-03-01",4.5,""
46869,165,"2006-04-01",4,""
46870,165,"2006-05-01",4.2,""
46871,165,"2006-06-01",4.4,""
46872,165,"2006-07-01",4.7,""
46873,165,"2006-08-01",4.6,""
46874,165,"2006-09-01",4.2,""
46875,165,"2006-10-01",3.9,""
46876,165,"2006-11-01",4,""
46877,165,"2006-12-01",3.7,""
46878,165,"2007-01-01",4.8,""
46879,165,"2007-02-01",4.7,""
46880,165,"2007-03-01",4.4,""
46881,165,"2007-04-01",4,""
46882,165,"2007-05-01",4.2,""
46883,165,"2007-06-01",4.5,""
46884,165,"2007-07-01",4.8,""
46885,165,"2007-08-01",4.6,""
46886,165,"2007-09-01",4.4,""
46887,165,"2007-10-01",4.4,""
46888,165,"2007-11-01",4.5,""
46889,165,"2007-12-01",4.4,""
47048,167,"2006-01-01",89114,""
47049,167,"2006-02-01",87311,""
47050,167,"2006-03-01",81371,""
47051,167,"2006-04-01",73125,""
47052,167,"2006-05-01",76384,""
47053,167,"2006-06-01",81485,""
47054,167,"2006-07-01",87974,""
47055,167,"2006-08-01",84352,""
47056,167,"2006-09-01",77363,""
47057,167,"2006-10-01",72332,""
47058,167,"2006-11-01",74356,""
47059,167,"2006-12-01",68354,""
47060,167,"2007-01-01",88686,""
47061,167,"2007-02-01",86083,""
47062,167,"2007-03-01",80143,""
47063,167,"2007-04-01",73918,""
47064,167,"2007-05-01",77802,""
47065,167,"2007-06-01",83752,""
47066,167,"2007-07-01",89866,""
47067,167,"2007-08-01",86160,""
47068,167,"2007-09-01",81627,""
47069,167,"2007-10-01",81770,""
47070,167,"2007-11-01",84960,""
47071,167,"2007-12-01",81831,""
47230,168,"2006-01-01",1710635,""
47231,168,"2006-02-01",1713554,""
47232,168,"2006-03-01",1725450,""
47233,168,"2006-04-01",1732930,""
47234,168,"2006-05-01",1746796,""
47235,168,"2006-06-01",1762801,""
47236,168,"2006-07-01",1774895,""
47237,168,"2006-08-01",1767185,""
47238,168,"2006-09-01",1750345,""
47239,168,"2006-10-01",1767443,""
47240,168,"2006-11-01",1769038,""
47241,168,"2006-12-01",1769225,""
47242,168,"2007-01-01",1744391,""
47243,168,"2007-02-01",1743701,""
47244,168,"2007-03-01",1756063,""
47245,168,"2007-04-01",1758802,""
47246,168,"2007-05-01",1772718,""
47247,168,"2007-06-01",1788878,""
47248,168,"2007-07-01",1800743,""
47249,168,"2007-08-01",1787142,""
47250,168,"2007-09-01",1774758,""
47251,168,"2007-10-01",1784362,""
47252,168,"2007-11-01",1787491,""
47253,168,"2007-12-01",1778862,""
47412,166,"2006-01-01",1799749,""
47413,166,"2006-02-01",1800865,""
47414,166,"2006-03-01",1806821,""
47415,166,"2006-04-01",1806055,""
47416,166,"2006-05-01",1823180,""
47417,166,"2006-06-01",1844286,""
47418,166,"2006-07-01",1862869,""
47419,166,"2006-08-01",1851537,""
47420,166,"2006-09-01",1827708,""
47421,166,"2006-10-01",1839775,""
47422,166,"2006-11-01",1843394,""
47423,166,"2006-12-01",1837579,""
47424,166,"2007-01-01",1833077,""
47425,166,"2007-02-01",1829784,""
47426,166,"2007-03-01",1836206,""
47427,166,"2007-04-01",1832720,""
47428,166,"2007-05-01",1850520,""
47429,166,"2007-06-01",1872630,""
47430,166,"2007-07-01",1890609,""
47431,166,"2007-08-01",1873302,""
47432,166,"2007-09-01",1856385,""
47433,166,"2007-10-01",1866132,""
47434,166,"2007-11-01",1872451,""
47435,166,"2007-12-01",1860693,""
47594,228,"2006-01-01",4.4,""
47595,228,"2006-02-01",4.3,""
47596,228,"2006-03-01",3.9,""
47597,228,"2006-04-01",3.5,""
47598,228,"2006-05-01",3.3,""
47599,228,"2006-06-01",3.8,""
47600,228,"2006-07-01",3.6,""
47601,228,"2006-08-01",3.6,""
47602,228,"2006-09-01",3.4,""
47603,228,"2006-10-01",3.3,""
47604,228,"2006-11-01",2.9,""
47605,228,"2006-12-01",2.9,""
47606,228,"2007-01-01",3.9,""
47607,228,"2007-02-01",3.9,""
47608,228,"2007-03-01",3.7,""
47609,228,"2007-04-01",3.4,""
47610,228,"2007-05-01",3,""
47611,228,"2007-06-01",3.6,""
47612,228,"2007-07-01",3.4,""
47613,228,"2007-08-01",3.2,""
47614,228,"2007-09-01",3.2,""
47615,228,"2007-10-01",3.4,""
47616,228,"2007-11-01",3.2,""
47617,228,"2007-12-01",3.4,""
47776,225,"2006-01-01",19517,""
47777,225,"2006-02-01",18786,""
47778,225,"2006-03-01",17029,""
47779,225,"2006-04-01",15580,""
47780,225,"2006-05-01",14298,""
47781,225,"2006-06-01",16684,""
47782,225,"2006-07-01",16201,""
47783,225,"2006-08-01",15861,""
47784,225,"2006-09-01",14988,""
47785,225,"2006-10-01",14504,""
47786,225,"2006-11-01",12988,""
47787,225,"2006-12-01",12981,""
47788,225,"2007-01-01",16995,""
47789,225,"2007-02-01",17228,""
47790,225,"2007-03-01",16449,""
47791,225,"2007-04-01",15125,""
47792,225,"2007-05-01",13219,""
47793,225,"2007-06-01",15898,""
47794,225,"2007-07-01",15196,""
47795,225,"2007-08-01",14436,""
47796,225,"2007-09-01",14197,""
47797,225,"2007-10-01",14991,""
47798,225,"2007-11-01",14230,""
47799,225,"2007-12-01",15164,""
47958,226,"2006-01-01",419275,""
47959,226,"2006-02-01",418833,""
47960,226,"2006-03-01",422259,""
47961,226,"2006-04-01",424041,""
47962,226,"2006-05-01",424780,""
47963,226,"2006-06-01",428133,""
47964,226,"2006-07-01",429909,""
47965,226,"2006-08-01",428039,""
47966,226,"2006-09-01",422530,""
47967,226,"2006-10-01",427024,""
47968,226,"2006-11-01",429732,""
47969,226,"2006-12-01",430229,""
47970,226,"2007-01-01",424126,""
47971,226,"2007-02-01",422809,""
47972,226,"2007-03-01",425706,""
47973,226,"2007-04-01",426989,""
47974,226,"2007-05-01",427649,""
47975,226,"2007-06-01",431074,""
47976,226,"2007-07-01",432747,""
47977,226,"2007-08-01",430607,""
47978,226,"2007-09-01",425409,""
47979,226,"2007-10-01",429038,""
47980,226,"2007-11-01",431758,""
47981,226,"2007-12-01",431829,""
48140,227,"2006-01-01",438792,""
48141,227,"2006-02-01",437619,""
48142,227,"2006-03-01",439288,""
48143,227,"2006-04-01",439621,""
48144,227,"2006-05-01",439078,""
48145,227,"2006-06-01",444817,""
48146,227,"2006-07-01",446110,""
48147,227,"2006-08-01",443900,""
48148,227,"2006-09-01",437518,""
48149,227,"2006-10-01",441528,""
48150,227,"2006-11-01",442720,""
48151,227,"2006-12-01",443210,""
48152,227,"2007-01-01",441121,""
48153,227,"2007-02-01",440037,""
48154,227,"2007-03-01",442155,""
48155,227,"2007-04-01",442114,""
48156,227,"2007-05-01",440868,""
48157,227,"2007-06-01",446972,""
48158,227,"2007-07-01",447943,""
48159,227,"2007-08-01",445043,""
48160,227,"2007-09-01",439606,""
48161,227,"2007-10-01",444029,""
48162,227,"2007-11-01",445988,""
48163,227,"2007-12-01",446993,""
48322,257,"2006-01-01",3.1,""
48323,257,"2006-02-01",3.1,""
48324,257,"2006-03-01",2.9,""
48325,257,"2006-04-01",2.8,""
48326,257,"2006-05-01",3,""
48327,257,"2006-06-01",3.4,""
48328,257,"2006-07-01",3.6,""
48329,257,"2006-08-01",3.6,""
48330,257,"2006-09-01",3.5,""
48331,257,"2006-10-01",3.2,""
48332,257,"2006-11-01",3.3,""
48333,257,"2006-12-01",3.2,""
48334,257,"2007-01-01",3.6,""
48335,257,"2007-02-01",3.4,""
48336,257,"2007-03-01",3.3,""
48337,257,"2007-04-01",3.3,""
48338,257,"2007-05-01",3.5,""
48339,257,"2007-06-01",4.1,""
48340,257,"2007-07-01",4.4,""
48341,257,"2007-08-01",4.5,""
48342,257,"2007-09-01",4.5,""
48343,257,"2007-10-01",4.4,""
48344,257,"2007-11-01",4.4,""
48345,257,"2007-12-01",4.7,""
48504,261,"2006-01-01",275513,""
48505,261,"2006-02-01",269433,""
48506,261,"2006-03-01",256666,""
48507,261,"2006-04-01",250741,""
48508,261,"2006-05-01",267733,""
48509,261,"2006-06-01",305331,""
48510,261,"2006-07-01",330808,""
48511,261,"2006-08-01",329695,""
48512,261,"2006-09-01",316811,""
48513,261,"2006-10-01",290815,""
48514,261,"2006-11-01",303974,""
48515,261,"2006-12-01",290658,""
48516,261,"2007-01-01",329698,""
48517,261,"2007-02-01",309536,""
48518,261,"2007-03-01",299029,""
48519,261,"2007-04-01",301375,""
48520,261,"2007-05-01",318110,""
48521,261,"2007-06-01",377574,""
48522,261,"2007-07-01",409948,""
48523,261,"2007-08-01",409870,""
48524,261,"2007-09-01",414185,""
48525,261,"2007-10-01",404959,""
48526,261,"2007-11-01",407341,""
48527,261,"2007-12-01",426626,""
48686,262,"2006-01-01",8498862,""
48687,262,"2006-02-01",8548433,""
48688,262,"2006-03-01",8617493,""
48689,262,"2006-04-01",8636358,""
48690,262,"2006-05-01",8701168,""
48691,262,"2006-06-01",8724746,""
48692,262,"2006-07-01",8752088,""
48693,262,"2006-08-01",8756383,""
48694,262,"2006-09-01",8783791,""
48695,262,"2006-10-01",8828981,""
48696,262,"2006-11-01",8818167,""
48697,262,"2006-12-01",8847790,""
48698,262,"2007-01-01",8748822,""
48699,262,"2007-02-01",8767885,""
48700,262,"2007-03-01",8830206,""
48701,262,"2007-04-01",8786284,""
48702,262,"2007-05-01",8826786,""
48703,262,"2007-06-01",8820588,""
48704,262,"2007-07-01",8829348,""
48705,262,"2007-08-01",8757162,""
48706,262,"2007-09-01",8801095,""
48707,262,"2007-10-01",8774290,""
